"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.961806636E0,-3.934161663E0,1.584537745E0,1.366770744E0
2.971520907E0,-4.050222874E0,1.073869467E0,1.242157936E0
2.981234396E0,-3.930496693E0,8.979454637E-1,1.171299577E0
2.990947001E0,-3.736247301E0,8.417475224E-1,1.264148355E0
3.000660594E0,-3.532224178E0,6.340594292E-1,1.427855492E0
3.010374865E0,-3.403946400E0,1.771457046E-1,1.548803210E0
3.020088355E0,-3.345304966E0,-1.785201132E-1,1.607444525E0
3.029800959E0,-3.204810143E0,-2.017323077E-1,1.607444525E0
3.039514501E0,-2.893278122E0,-5.039489828E-3,1.554911733E0
3.049228771E0,-2.460798264E0,2.993151546E-1,1.429077148E0
3.058942395E0,-1.953794956E0,6.975875497E-1,1.204285383E0
3.068655051E0,-1.399145603E0,9.871291518E-1,8.707627654E-1
3.078368593E0,-7.797465324E-1,9.907942414E-1,4.993676245E-1
3.088082864E0,-1.212531775E-1,8.319739699E-1,1.595838517E-1
3.097796353E0,5.164713860E-1,7.073611021E-1,-1.067455560E-1
3.107509062E0,1.097997904E0,7.342383862E-1,-3.083251417E-1
3.117222603E0,1.634474516E0,9.064973593E-1,-5.111264586E-1
3.126936874E0,2.120708942E0,1.109298587E0,-7.237012982E-1
3.136650364E0,2.510429621E0,1.255901933E0,-8.971819282E-1
3.146363020E0,2.775537252E0,1.292552829E0,-9.961391687E-1
3.156076562E0,2.895263195E0,1.170383334E0,-1.027903199E0
3.165790832E0,2.894041538E0,9.113841057E-1,-9.900307059E-1
3.175504322E0,2.834178686E0,5.913001299E-1,-9.118422270E-1
3.185216978E0,2.768207073E0,3.151971996E-1,-8.409839869E-1
3.194930520E0,2.746216536E0,3.042019308E-1,-8.385405540E-1
3.204644791E0,2.863499165E0,5.986303091E-1,-9.032903910E-1
3.214358280E0,3.267880201E0,6.560499668E-1,-8.189934492E-1
3.224070937E0,3.607511282E0,7.684458494E-1,-5.990884304E-1
3.233784478E0,3.491450310E0,1.165496588E0,-4.097257853E-1
3.243498749E0,2.917253733E0,1.428160906E0,-2.411319613E-1
3.253212239E0,1.969218850E0,1.062874198E0,-9.941539168E-2
3.262924895E0,7.974610925E-1,7.314895838E-2,-1.898207814E-1
3.272638437E0,4.856235534E-2,-9.811733961E-1,-5.929799676E-1
3.282352707E0,-8.857285604E-3,-1.235285878E0,-1.001025915E0
3.292066197E0,3.258870244E-1,-2.127275616E-1,-1.190388560E0
3.301778853E0,9.208522439E-1,1.390288353E0,-1.176949978E0
3.311492395E0,1.254527569E0,1.771457076E0,-1.035233378E0
3.321206666E0,9.171871543E-1,-2.799207568E-1,-6.357392669E-1
3.330920155E0,4.700469673E-1,-1.907217860E0,-6.528429985E-1
3.340632812E0,4.065188468E-1,-1.783826709E0,-7.053758502E-1
3.350346301E0,9.599464536E-1,-1.451525807E0,-3.571929336E-1
3.360060572E0,1.496423125E0,-1.893779159E0,1.827960461E-1
3.369774062E0,1.829945683E0,-2.208976507E0,3.698680103E-1
3.379486718E0,1.710219622E0,-2.020835400E0,2.121167034E-1
3.389200259E0,1.315612316E0,-1.865680218E0,-9.009997360E-3
3.398914530E0,1.168856263E0,-1.744732499E0,-1.262926757E-1
3.408628020E0,1.432894945E0,-1.102121115E0,-1.714953631E-1
3.418340676E0,1.887365341E0,-1.650814712E-1,-2.252499312E-1
3.428054218E0,2.417580843E0,5.607577562E-1,-4.292729199E-1
3.437768489E0,3.030871391E0,1.048213840E0,-7.249229550E-1
3.447481978E0,3.534209490E0,1.360967636E0,-9.875873327E-1
3.457194634E0,3.656378984E0,1.434269309E0,-1.165954709E0
3.466908176E0,3.348511934E0,1.305991411E0,-1.300341129E0
3.476622447E0,2.826848507E0,1.032331824E0,-1.382194638E0
3.486335937E0,2.291746140E0,5.766398311E-1,-1.289345860E0
3.496048593E0,1.845827699E0,1.068982761E-3,-8.800781965E-1
3.505762134E0,1.498866439E0,-3.422271907E-1,-3.437542915E-1
3.515476405E0,1.267966151E0,-4.753918648E-1,7.040014863E-2
3.525189895E0,9.709417224E-1,-6.293253899E-1,3.747547865E-1
3.534902499E0,3.588727713E-1,-5.951179266E-1,5.714476109E-1
3.544616041E0,-4.779879749E-1,-4.582881629E-1,7.400414348E-1
3.554330364E0,-1.336839199E0,-3.629959822E-1,8.915315866E-1
3.564043853E0,-2.124832153E0,-1.931804419E-1,9.452861547E-1
3.573756457E0,-2.747896433E0,9.636115283E-2,8.976400495E-1
3.583469999E0,-3.122956514E0,3.445178568E-1,8.011261821E-1
3.593184270E0,-3.307432413E0,2.712161839E-1,6.826218367E-1
3.602897759E0,-3.440597296E0,-1.944021434E-1,5.543438792E-1
3.612610416E0,-3.618964672E0,-8.089144826E-1,4.639385045E-1
3.622323957E0,-3.847421408E0,-1.390441060E0,4.346178174E-1
3.632038228E0,-3.893845797E0,-1.879118919E0,4.504998624E-1
3.641751718E0,-3.594530582E0,-1.993958116E0,4.700469673E-1
3.651464374E0,-3.162050724E0,-1.468629479E0,6.105418205E-1
3.661177916E0,-3.041103125E0,-5.144860744E-1,8.976400495E-1
3.670892187E0,-3.278111696E0,2.137965411E-1,1.133427143E0
3.680605676E0,-3.601860762E0,4.556920528E-1,1.341115117E0
3.690318332E0,-3.755794287E0,6.047387719E-1,1.486496806E0
3.700031874E0,-3.655615330E0,6.975875497E-1,1.514595747E0
3.709746145E0,-3.493129969E0,3.665083647E-1,1.496270418E0
3.719459634E0,-3.344083309E0,-1.626380831E-1,1.415638566E0
3.729172239E0,-3.192593098E0,-6.305471063E-1,1.233605981E0
3.738885780E0,-3.045989752E0,-8.553388715E-1,1.073564053E0
3.748600051E0,-2.811424494E0,-7.026270628E-1,1.047908425E0
3.758313541E0,-2.441251040E0,-2.567085624E-1,1.139535546E0
3.768026197E0,-2.017323017E0,3.139754832E-1,1.187181592E0
3.777739739E0,-1.622715712E0,6.975875497E-1,1.061347127E0
3.787454009E0,-1.283084631E0,8.246437907E-1,8.817580342E-1
3.797167499E0,-9.520054460E-1,8.295305967E-1,7.192726731E-1
3.806880155E0,-5.488462448E-1,7.941014171E-1,5.250232220E-1
3.816593697E0,-6.139015034E-2,7.684458494E-1,3.148917556E-1
3.826307968E0,4.663818777E-1,7.403468490E-1,6.673506647E-2
3.836021457E0,9.782719016E-1,7.452336550E-1,-1.849340051E-1
3.845734062E0,1.474432588E0,7.989882231E-1,-3.791834414E-1
3.855447603E0,1.919129372E0,8.478559852E-1,-5.147915483E-1
3.865161874E0,2.281972647E0,8.258655071E-1,-6.076403260E-1
3.874875364E0,2.529976606E0,7.427902818E-1,-6.772769094E-1
3.884588020E0,2.637485743E0,6.181774139E-1,-7.139277458E-1
3.894301562E0,2.625268698E0,5.131117105E-1,-7.041541934E-1
3.904015832E0,2.586174488E0,5.179984570E-1,-7.065975666E-1
3.913729322E0,2.694905281E0,7.574505806E-1,-7.701256871E-1
3.923441926E0,2.977116823E0,1.134954214E0,-8.287670016E-1
3.933155468E0,3.184804916E0,1.265675545E0,-8.654178381E-1
3.942869739E0,3.040644884E0,1.402505279E0,-8.458707333E-1
3.952583228E0,2.501877546E0,1.740914702E0,-6.565080881E-1
3.962295884E0,1.793294787E0,1.573542595E0,-4.182776511E-1
3.972009426E0,8.157865405E-1,6.633801460E-1,-3.168770075E-1
3.981723697E0,-7.482878864E-2,-7.050704360E-1,-4.842491746E-1
