"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.427182253E0,-1.805664539E0,-1.279724985E-1,-7.085828483E-2
2.436896107E0,-1.965706468E0,-3.539859951E-1,-2.076880634E-2
2.446609024E0,-2.152625799E0,-4.773771465E-1,6.963659078E-2
2.456321211E0,-2.289455414E0,-4.969242513E-1,1.808107942E-1
2.466034232E0,-2.363978863E0,-3.955236077E-1,2.944283783E-1
2.475748034E0,-2.383526087E0,-1.035386100E-1,3.787252903E-1
2.485461003E0,-2.357870340E0,2.959555089E-1,4.190412164E-1
2.495173191E0,-2.302894115E0,6.649072170E-1,4.043808877E-1
2.504886159E0,-2.219818830E0,8.066238165E-1,3.457395434E-1
2.514599961E0,-2.124526739E0,7.724163532E-1,2.614426315E-1
2.524312930E0,-2.090319395E0,7.785248160E-1,2.113531530E-1
2.534025118E0,-2.159955978E0,8.310576677E-1,2.394521236E-1
2.543738086E0,-2.311445951E0,8.322793841E-1,3.103103936E-1
2.553451941E0,-2.466601133E0,8.640434742E-1,3.628432751E-1
2.563164857E0,-2.508138895E0,9.923213720E-1,4.068242610E-1
2.572877045E0,-2.433615446E0,1.228108406E0,4.483618736E-1
2.582590014E0,-2.269908428E0,1.571404576E0,4.642439187E-1
2.592303868E0,-2.068328857E0,1.890266895E0,3.958290219E-1
2.602016784E0,-1.929055691E0,2.022209883E0,2.504473627E-1
2.611728972E0,-1.872857690E0,1.816965222E0,7.696675509E-2
2.621441993E0,-1.913173556E0,1.421136141E0,-6.230641901E-2
2.631155795E0,-1.968149900E0,1.107160687E0,-1.783674061E-1
2.640868764E0,-1.930277348E0,8.848122358E-1,-2.858765125E-1
2.650580951E0,-1.815438032E0,7.235485911E-1,-3.726168275E-1
2.660293920E0,-1.694490314E0,5.256340504E-1,-4.202629030E-1
2.670007722E0,-1.594311357E0,2.250972092E-1,-4.056025743E-1
2.679720691E0,-1.595533013E0,-1.133121699E-1,-3.347443044E-1
2.689432878E0,-1.696933627E0,-3.784198761E-1,-2.382304370E-1
2.699145847E0,-1.771457076E0,-4.773771465E-1,-1.172826737E-1
2.708859701E0,-1.759240150E0,-4.126273096E-1,2.565558441E-2
2.718572618E0,-1.700598717E0,-2.880144715E-1,1.856975704E-1
2.728284805E0,-1.655396104E0,-1.597365588E-1,3.249707520E-1
2.737997774E0,-1.648065925E0,-2.168507688E-2,4.117110670E-1
2.747711628E0,-1.676164865E0,1.664558798E-1,4.263713956E-1
2.757424545E0,-1.681051612E0,3.558185399E-1,3.946073353E-1
2.767136732E0,-1.661504507E0,4.230117202E-1,3.616215885E-1
2.776849753E0,-1.662726283E0,4.352286756E-1,3.457395434E-1
2.786563555E0,-1.615080118E0,3.790307343E-1,3.432961702E-1
2.796276472E0,-1.516122937E0,2.715215981E-1,3.176405728E-1
2.805988659E0,-1.446486354E0,1.298050433E-1,2.748812735E-1
2.815701680E0,-1.415943980E0,-1.169772521E-1,1.979145110E-1
2.825415482E0,-1.408613801E0,-4.089622498E-1,1.160609797E-1
2.835128451E0,-1.389066696E0,-5.922164321E-1,5.619794875E-2
2.844840639E0,-1.369519591E0,-5.384618640E-1,3.298575059E-2
2.854553607E0,-1.362189412E0,-3.869717419E-1,5.619794875E-2
2.864267461E0,-1.365854502E0,-2.916795611E-1,1.026223376E-1
2.873980378E0,-1.413500547E0,-3.527642787E-1,1.783674061E-1
2.883692566E0,-1.468476772E0,-4.431696832E-1,2.223484069E-1
2.893405534E0,-1.456259847E0,-5.030327439E-1,2.199050188E-1
2.903119389E0,-1.431825995E0,-5.616740584E-1,2.028012872E-1
2.912832305E0,-1.417165637E0,-5.494571328E-1,1.624853760E-1
2.922544493E0,-1.378071427E0,-4.737120569E-1,1.123958975E-1
2.932257461E0,-1.342642307E0,-4.590517282E-1,5.253286287E-2
2.941971316E0,-1.314390540E0,-5.286883116E-1,-8.551862091E-3
2.951684232E0,-1.304617047E0,-6.044333577E-1,-7.941014320E-2
2.961396420E0,-1.294843435E0,-6.667397618E-1,-1.600419879E-1
2.971109389E0,-1.297286868E0,-6.484143734E-1,-1.966928244E-1
2.980823243E0,-1.259414315E0,-5.445703268E-1,-1.979145110E-1
2.990536159E0,-1.153126955E0,-4.138490260E-1,-1.722589284E-1
3.000248399E0,-1.048061132E0,-3.429907262E-1,-1.185043678E-1
