"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.089181363E0,-2.367997169E0,-2.397189522E1,-7.602894783E0
3.098895529E0,-3.373580933E0,-2.318196487E1,-5.953342915E0
3.108608967E0,-4.367200375E0,-2.172383881E1,-5.177769184E0
3.118321519E0,-4.836492538E0,-2.042872238E1,-4.667798996E0
3.128034956E0,-5.217250824E0,-1.908784485E1,-4.347160339E0
3.137749175E0,-5.528317451E0,-1.745025826E1,-3.466003656E0
3.147462508E0,-5.367998600E0,-1.565235043E1,-2.376671076E0
3.157175113E0,-4.388735771E0,-1.412752438E1,-1.574776411E0
3.166888550E0,-3.637090445E0,-1.261914825E1,-9.403793216E-1
3.176602769E0,-3.246761322E0,-1.128784180E1,-7.597211748E-2
3.186316102E0,-2.851646423E0,-9.971191406E0,6.565307379E-1
3.196028706E0,-2.329711914E0,-8.812466621E0,1.147358418E0
3.205742144E0,-1.858325839E0,-7.699205875E0,1.520937920E0
3.215456363E0,-1.989931107E0,-6.423233509E0,1.190429211E0
3.225169696E0,-2.385046005E0,-5.219045162E0,7.716853023E-1
3.234882300E0,-2.542972326E0,-4.266103745E0,4.004986882E-1
3.244595738E0,-2.705684185E0,-3.476173162E0,-8.108677864E-1
3.254309956E0,-3.119941711E0,-2.733799934E0,-1.988734722E0
3.264023290E0,-3.795016766E0,-2.065903187E0,-3.164208889E0
3.273735894E0,-3.957728624E0,-1.508076429E0,-4.287040710E0
3.283449331E0,-3.548556089E0,-7.540382147E-1,-4.047758579E0
3.293163550E0,-2.444866419E0,-8.614161611E-2,-1.809273005E0
3.302876883E0,-4.289134443E-1,1.498804331E0,-6.314060688E-1
3.312589488E0,4.426721931E-1,7.375875711E-1,-6.218347549E-1
3.322302925E0,4.953143001E-1,-1.972583175E0,3.622135222E-1
3.332017144E0,2.922832966E0,-1.524826288E0,6.041877344E-2
3.341730477E0,3.025724173E0,-3.710669756E0,-3.195614576E0
3.351443081E0,4.170091629E0,-3.973880291E0,-1.189322567E1
3.361156571E0,5.680860043E0,-5.048855782E0,-1.756959915E1
3.370870738E0,5.805286884E0,-5.420042515E0,-1.042792130E1
3.380584071E0,4.914558411E0,-7.289734364E0,-5.024628639E0
3.390296675E0,1.764108539E0,-7.751848221E0,2.313261271E0
3.400010165E0,-2.104786634E0,-8.257032394E0,1.128395367E1
3.409724331E0,-6.306583405E0,-1.047637558E1,9.213264465E0
3.419437665E0,-1.004596710E1,-1.268614769E1,5.176572800E0
3.429150269E0,-8.020741463E0,-1.512084484E1,-5.038985252E0
3.438863758E0,-1.458425403E0,-1.542263889E1,2.741875648E0
3.448577925E0,4.809573591E-1,-1.996182442E1,7.599604607E0
3.458291258E0,2.635395050E0,-2.056990051E1,7.489534855E0
