"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.491407604E0,7.251449108E0,-2.842493820E1,-1.223330593E1
3.501120625E0,5.233103275E0,-2.891576576E1,-1.409581947E1
3.510834479E0,2.573181629E0,-2.706521606E1,-9.494421005E0
3.520549062E0,-4.887340367E-1,-2.542762947E1,-3.705285788E0
3.530262812E0,-4.216452599E0,-2.377568436E1,-1.347159147E0
3.539975833E0,-6.416653156E0,-2.181955147E1,-3.032902777E-1
3.549689687E0,-7.812266827E0,-2.052682877E1,1.971087605E-1
3.559404323E0,-8.884849548E0,-1.977518272E1,-1.696810365E0
3.569118073E0,-9.684650421E0,-1.802244186E1,-3.858725548E0
3.578831094E0,-1.029033375E1,-1.649761391E1,-6.638288021E0
3.588544948E0,-9.593423843E0,-1.586800289E1,-8.371588707E0
3.598259531E0,-7.987242222E0,-1.729950905E1,-9.269196510E0
3.607973281E0,-6.227321148E0,-1.944946098E1,-8.354839325E0
3.617686302E0,-4.673780918E0,-2.092194366E1,-6.791429043E0
3.627400156E0,-3.452543974E0,-2.086212349E1,-5.043771267E0
3.637114740E0,-2.128714800E0,-1.962174416E1,-2.714358091E0
3.646828490E0,-9.819545746E-1,-1.781187248E1,-1.308874011E0
3.656541510E0,1.097707376E-1,-1.668664742E1,-4.926223755E-1
3.666255365E0,8.973084688E-1,-1.548485279E1,-7.366902828E-1
3.675970000E0,1.167996526E0,-1.365583897E1,-2.197209358E0
3.685683750E0,9.571290612E-1,-1.148435211E1,-4.457230568E0
3.695396771E0,4.570291340E-1,-9.147761345E0,-6.403492451E0
3.705110625E0,-5.054838061E-1,-6.576374054E0,-6.743572235E0
3.714825208E0,-1.331605792E0,-4.337888241E0,-5.970092297E0
3.724538958E0,-1.575673699E0,-2.865405083E0,-5.239982605E0
3.734251979E0,-1.077667475E0,-1.692323804E0,-4.457230568E0
3.743965833E0,-3.212364316E-1,-6.966105103E-1,-3.353540897E0
