"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.110792677E0,1.577468276E0,-7.037889361E-1,-9.769596100E0
3.120506114E0,1.555633783E0,-7.109674215E-1,-9.829416275E0
3.130218770E0,1.543669701E0,-7.253243923E-1,-9.865308762E0
3.139932312E0,1.558026671E0,-7.540382147E-1,-9.862915993E0
3.149646583E0,1.577468276E0,-7.636095285E-1,-9.793523788E0
3.159360020E0,1.603789330E0,-7.875377536E-1,-9.736096382E0
3.169072729E0,1.615753531E0,-7.851449251E-1,-9.681061745E0
3.178786270E0,1.608574986E0,-7.827520967E-1,-9.683454514E0
3.188500489E0,1.599003673E0,-7.851449251E-1,-9.693025589E0
3.198213927E0,1.589432478E0,-7.683951855E-1,-9.719346046E0
3.207926635E0,1.594218135E0,-7.444669604E-1,-9.726525307E0
3.217640177E0,1.608574986E0,-7.277171612E-1,-9.728918076E0
3.227354447E0,1.606182218E0,-7.372884750E-1,-9.736096382E0
3.237067885E0,1.584646821E0,-7.420741320E-1,-9.748060226E0
3.246780541E0,1.543669701E0,-7.755736113E-1,-9.760024071E0
3.256494083E0,1.510170221E0,-7.923234105E-1,-9.769596100E0
3.266208354E0,1.488634825E0,-7.803592682E-1,-9.791131020E0
3.275921791E0,1.495813251E0,-8.066803217E-1,-9.781559944E0
3.285634499E0,1.543669701E0,-8.018946648E-1,-9.783952713E0
3.295348041E0,1.587039590E0,-7.899305820E-1,-9.736096382E0
3.305062260E0,1.618146300E0,-7.899305820E-1,-9.740881920E0
3.314775697E0,1.620539188E0,-7.779664397E-1,-9.731310844E0
3.324488406E0,1.606182218E0,-7.707880139E-1,-9.757631302E0
3.334201947E0,1.584646821E0,-7.612167001E-1,-9.752845764E0
3.343916218E0,1.577468276E0,-7.468597889E-1,-9.767203331E0
3.353629656E0,1.555633783E0,-7.396813035E-1,-9.764810562E0
3.363342312E0,1.558026671E0,-7.444669604E-1,-9.771988869E0
3.373055854E0,1.589432478E0,-7.396813035E-1,-9.767203331E0
3.382770124E0,1.601396561E0,-7.468597889E-1,-9.748060226E0
3.392483562E0,1.618146300E0,-7.372884750E-1,-9.721739769E0
3.402196270E0,1.634896040E0,-7.468597889E-1,-9.719346046E0
3.411909812E0,1.618146300E0,-7.660023570E-1,-9.731310844E0
3.421624083E0,1.627717614E0,-7.827520967E-1,-9.769596100E0
3.431337468E0,1.591825247E0,-7.947162390E-1,-9.795916557E0
3.441050177E0,1.572682738E0,-7.947162390E-1,-9.807881355E0
3.450763718E0,1.555633783E0,-8.090731502E-1,-9.817452431E0
3.460477989E0,1.541276932E0,-7.875377536E-1,-9.810274124E0
3.470191427E0,1.534098387E0,-7.755736113E-1,-9.798309326E0
3.479904135E0,1.553241014E0,-7.612167001E-1,-9.760024071E0
3.489617572E0,1.560718536E0,-7.420741320E-1,-9.726525307E0
3.499331895E0,1.567897081E0,-7.325028181E-1,-9.709774971E0
3.509045333E0,1.575075507E0,-7.277171612E-1,-9.724132538E0
3.518758041E0,1.565504193E0,-7.253243923E-1,-9.743274689E0
3.528471583E0,1.563111424E0,-7.301099896E-1,-9.740881920E0
3.538185854E0,1.558026671E0,-7.444669604E-1,-9.755238533E0
3.547899291E0,1.543669701E0,-7.827520967E-1,-9.767203331E0
3.557611947E0,1.536491275E0,-8.162516356E-1,-9.791131020E0
3.567325489E0,1.519741535E0,-8.234301209E-1,-9.800702095E0
3.577039760E0,1.526919961E0,-8.258228898E-1,-9.800702095E0
3.586753197E0,1.560718536E0,-8.210372925E-1,-9.807881355E0
3.596465906E0,1.606182218E0,-8.042874932E-1,-9.788738251E0
3.606179343E0,1.634896040E0,-7.851449251E-1,-9.779167175E0
3.615893718E0,1.632503271E0,-7.707880139E-1,-9.781559944E0
3.625607104E0,1.608574986E0,-7.468597889E-1,-9.776774406E0
3.635319812E0,1.582253933E0,-7.277171612E-1,-9.764810562E0
3.645033354E0,1.570289850E0,-7.205387354E-1,-9.764810562E0
3.654747624E0,1.587039590E0,-7.325028181E-1,-9.750452995E0
3.664461062E0,1.594218135E0,-7.444669604E-1,-9.745667458E0
3.674173718E0,1.596610904E0,-7.516453862E-1,-9.745667458E0
3.683887260E0,1.572682738E0,-7.516453862E-1,-9.748060226E0
3.693601531E0,1.560718536E0,-7.564310431E-1,-9.757631302E0
3.703314968E0,1.543669701E0,-7.683951855E-1,-9.740881920E0
3.713027677E0,1.546062589E0,-7.683951855E-1,-9.745667458E0
3.722741218E0,1.558026671E0,-7.779664397E-1,-9.740881920E0
3.732455489E0,1.567897081E0,-7.851449251E-1,-9.757631302E0
3.742168927E0,1.560718536E0,-7.899305820E-1,-9.788738251E0
3.751881583E0,1.548455358E0,-7.803592682E-1,-9.805487633E0
3.761595124E0,1.538884044E0,-7.636095285E-1,-9.803094864E0
3.771309395E0,1.567897081E0,-7.636095285E-1,-9.788738251E0
3.781022833E0,1.587039590E0,-7.636095285E-1,-9.769596100E0
3.790735541E0,1.591825247E0,-7.683951855E-1,-9.757631302E0
3.800449083E0,1.579861164E0,-7.827520967E-1,-9.743274689E0
3.810163354E0,1.575075507E0,-7.995018363E-1,-9.748060226E0
3.819876739E0,1.560718536E0,-7.923234105E-1,-9.755238533E0
3.829589447E0,1.560718536E0,-7.803592682E-1,-9.752845764E0
