"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.427918349E0,-1.221694518E-3,3.481829539E-2,7.635590737E-4
3.437631787E0,1.221694518E-3,2.260134928E-2,1.985253533E-3
3.447344547E0,3.665083554E-3,1.038440317E-2,4.428642802E-3
3.457058141E0,2.443389036E-3,6.108472589E-4,9.315420873E-3
3.466772464E0,-1.221694518E-3,-4.275931045E-3,1.175880991E-2
3.476485953E0,-6.108472589E-3,-3.054236295E-3,1.298050396E-2
3.486198662E0,-8.551862091E-3,1.832541777E-3,1.175880991E-2
3.495912256E0,-6.108472589E-3,6.719320081E-3,6.872031838E-3
3.505626578E0,-0.000000000E0,1.160609815E-2,4.428642802E-3
3.515340068E0,8.551862091E-3,1.771457121E-2,-4.581354442E-4
3.525052776E0,1.466033421E-2,2.504473738E-2,-2.901524538E-3
3.534766370E0,1.832541823E-2,3.237490356E-2,-5.344913341E-3
3.544480693E0,1.954711229E-2,3.481829539E-2,-5.344913341E-3
3.554194183E0,1.832541823E-2,3.115320951E-2,-4.123218823E-3
3.563906891E0,1.221694518E-2,2.015795931E-2,-2.901524538E-3
3.573620485E0,6.108472589E-3,5.497625098E-3,-1.679830020E-3
3.583334808E0,-1.221694518E-3,-1.038440317E-2,-1.679830020E-3
3.593048297E0,-6.108472589E-3,-2.260134928E-2,-4.581354442E-4
3.602761006E0,-8.551862091E-3,-3.481829539E-2,-4.581354442E-4
3.612474599E0,-9.773556143E-3,-4.581354558E-2,-2.901524538E-3
3.622188922E0,-9.773556143E-3,-4.947862774E-2,-1.679830020E-3
3.631902412E0,-1.099525020E-2,-4.825693369E-2,-2.901524538E-3
3.641615120E0,-1.099525020E-2,-3.970507160E-2,-4.123218823E-3
3.651328714E0,-1.221694518E-2,-2.626643144E-2,-5.344913341E-3
3.661043037E0,-1.466033421E-2,-1.038440317E-2,-5.344913341E-3
3.670756526E0,-1.466033421E-2,4.275931045E-3,-4.123218823E-3
3.680469235E0,-1.588202827E-2,1.527118124E-2,-1.679830020E-3
3.690182828E0,-1.588202827E-2,2.137965336E-2,-4.581354442E-4
3.699897151E0,-1.343864016E-2,2.015795931E-2,-1.679830020E-3
3.709610641E0,-1.099525020E-2,1.527118124E-2,-1.679830020E-3
3.719323349E0,-6.108472589E-3,1.832541777E-3,-4.581354442E-4
