"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.034472724E0,-2.832503796E0,-9.420542717E0,-1.310070455E-1
3.044187047E0,-2.822932482E0,-9.444471359E0,-1.932204217E-1
3.053900537E0,-2.791825771E0,-9.458827972E0,-2.171486616E-1
3.063613245E0,-2.777468920E0,-9.475577354E0,-2.386840582E-1
3.073326839E0,-2.765504837E0,-9.489934921E0,-2.602194548E-1
3.083041162E0,-2.770290375E0,-9.485149384E0,-2.554338276E-1
3.092754651E0,-2.770290375E0,-9.489934921E0,-2.458625287E-1
3.102467412E0,-2.775076151E0,-9.489934921E0,-2.386840582E-1
3.112181006E0,-2.772683144E0,-9.489934921E0,-2.338984162E-1
3.121895328E0,-2.770290375E0,-9.489934921E0,-2.003988922E-1
3.131608766E0,-2.763111830E0,-9.477970123E0,-1.932204217E-1
3.141321526E0,-2.770290375E0,-9.451649666E0,-1.645065546E-1
3.151035120E0,-2.799004316E0,-9.439684868E0,-1.262213886E-1
3.160749443E0,-2.796611547E0,-9.444471359E0,-1.022931710E-1
3.170462933E0,-2.791825771E0,-9.449256897E0,-8.315058798E-2
3.180175641E0,-2.755933523E0,-9.485149384E0,-8.315058798E-2
3.189889235E0,-2.708076954E0,-9.516255379E0,-8.793623000E-2
3.199603558E0,-2.665006161E0,-9.544969559E0,-1.022931710E-1
3.209317047E0,-2.617149830E0,-9.554540634E0,-1.214357466E-1
3.219029808E0,-2.598007202E0,-9.542576790E0,-9.750752151E-2
3.228743401E0,-2.609971285E0,-9.482755661E0,-6.879365444E-2
3.238457724E0,-2.643470764E0,-9.432506561E0,-2.333002165E-2
3.248171162E0,-2.720041037E0,-9.375079155E0,3.409772366E-2
3.257883922E0,-2.806182861E0,-9.351150513E0,4.606183618E-2
3.267597516E0,-2.880360365E0,-9.332008362E0,5.802594870E-2
3.277311839E0,-2.947658300E0,-9.346364975E0,1.734796353E-2
3.287025328E0,-2.950051308E0,-9.360722542E0,-2.811566554E-2
3.296738037E0,-2.947658300E0,-9.355937004E0,-9.272187948E-2
3.306451631E0,-2.954836845E0,-9.377471924E0,-1.238285750E-1
3.316165953E0,-2.935694218E0,-9.399007797E0,-1.429711580E-1
3.325879443E0,-2.930908680E0,-9.420542717E0,-1.597209126E-1
3.335592203E0,-2.892324448E0,-9.427721024E0,-1.501496136E-1
3.345305693E0,-2.842075109E0,-9.430113792E0,-1.310070455E-1
