"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.633661568E0,-1.182951689E0,-4.053142548E0,-8.922237396E0
3.643374537E0,-4.169493318E-1,-3.662813187E0,-9.666704178E0
3.653088339E0,-2.829512656E-1,-3.384946823E0,-1.017906761E1
3.662802818E0,-9.221340418E-1,-3.717848301E0,-1.063878822E1
3.672516568E0,-9.005986452E-1,-3.432803154E0,-1.124207878E1
3.682229433E0,2.509472668E-1,-2.697907448E0,-9.968499184E0
3.691943235E0,-4.193421602E-1,-3.171985626E0,-1.081825066E1
3.701657766E0,-1.537388563E-1,-3.176771164E0,-1.005703354E1
3.711371516E0,-2.169392824E0,-4.189533234E0,-9.939785004E0
3.721084381E0,-1.214058399E0,-2.525624275E0,-1.040877819E1
3.730798183E0,-9.340981245E-1,-1.646860242E0,-1.030349445E1
3.740512714E0,-2.947658300E0,-2.501696110E0,-1.030827999E1
3.750226360E0,-4.867599487E0,-4.062713623E0,-1.069621658E1
3.759939329E0,-3.859622955E0,-3.313162088E0,-1.083500004E1
3.769653131E0,-2.894717216E0,-2.370090723E0,-1.088046360E1
3.779367610E0,-2.150250196E0,-1.460219979E0,-1.079671478E1
3.789081360E0,-1.685743570E0,-9.454640746E-1,-1.117986584E1
3.798794277E0,-1.719243050E0,-1.158425212E0,-1.095942688E1
