"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.383785938E0,-4.117110670E-1,-1.386623234E-1,-2.875563502E-1
3.393498595E0,-5.937435627E-1,-4.697415531E-1,-1.446180940E-1
3.403212136E0,-7.843278646E-1,-9.217684865E-1,-2.489202656E-2
3.412926407E0,-9.113841057E-1,-1.295607090E0,2.886253223E-2
3.422639793E0,-9.003888369E-1,-1.383569002E0,2.886253223E-2
3.432352501E0,-7.012526393E-1,-1.191763043E0,9.239064902E-2
3.442065938E0,-2.712161839E-1,-9.376505613E-1,2.194468826E-1
3.451780261E0,1.930277348E-1,-5.515950918E-1,2.499892414E-1
3.461493699E0,4.556920528E-1,2.382304333E-2,1.119377613E-1
3.471206355E0,4.898995161E-1,6.774296165E-1,-6.520794332E-2
3.480919897E0,4.361449480E-1,1.282168388E0,-1.140757278E-1
3.490634168E0,3.860554695E-1,1.632794738E0,4.840964451E-2
3.500347553E0,3.078670204E-1,1.362800241E0,2.414373755E-1
3.510060261E0,2.980934680E-1,7.519529462E-1,2.463241518E-1
3.519773699E0,4.911212027E-1,5.173876286E-1,1.583621502E-1
3.529488022E0,7.831062078E-1,6.310052276E-1,9.483403713E-2
3.539201459E0,1.005454540E0,8.252546191E-1,6.062658876E-2
3.548914116E0,1.101968408E0,1.048824787E0,6.306997687E-2
3.558627657E0,1.104411840E0,1.288276911E0,1.033858955E-1
3.568341876E0,1.064095974E0,1.498408318E0,1.852394342E-1
3.578055313E0,1.022558331E0,1.571709991E0,2.976353168E-1
3.587768022E0,1.017671585E0,1.471531034E0,4.100312293E-1
3.597481459E0,1.067761064E0,1.243074179E0,5.297572613E-1
3.607195782E0,1.171604991E0,9.071081877E-1,6.397097707E-1
3.616909168E0,1.310878277E0,4.819584787E-1,6.812474132E-1
3.626621876E0,1.490467310E0,-4.275931045E-3,6.091674566E-1
3.636335313E0,1.701820493E0,-5.210527182E-1,4.283566475E-1
3.646049636E0,1.915616989E0,-1.006065488E0,2.060082406E-1
3.655763074E0,2.098871231E0,-1.346918225E0,5.650337320E-3
3.665475730E0,2.199050188E0,-1.370130420E0,-1.690519750E-1
3.675189272E0,2.124526739E0,-9.205468297E-1,-3.352024257E-1
3.684903543E0,1.848423839E0,-7.146912813E-2,-4.671454430E-1
3.694616928E0,1.463590026E0,8.741224408E-1,-5.147915483E-1
3.704329636E0,1.070204377E0,1.588813663E0,-4.695888162E-1
3.714043074E0,7.159129977E-1,1.850256324E0,-3.950654566E-1
3.723757397E0,4.251496792E-1,1.690214396E0,-3.364241421E-1
3.733470834E0,2.125748396E-1,1.309045672E0,-2.912214398E-1
3.743183491E0,8.674030751E-2,8.643488884E-1,-2.191414535E-1
3.752896928E0,4.886778072E-2,4.159869850E-1,-1.275143623E-1
3.762611251E0,9.162709117E-2,1.649287529E-2,-4.688252881E-2
3.772324688E0,1.881409585E-1,-2.889307439E-1,8.093725890E-3
3.782037345E0,2.993151546E-1,-4.367557764E-1,2.397575416E-2
3.791750886E0,3.958290219E-1,-4.074351192E-1,6.872031838E-3
3.801465157E0,4.679090083E-1,-2.144073844E-1,-9.009997360E-3
3.811178543E0,5.241069198E-1,6.047387794E-2,-1.267508045E-2
3.820891251E0,5.913001299E-1,3.365768492E-1,-1.145338640E-2
3.830604688E0,6.841489077E-1,5.833591223E-1,-2.489202656E-2
3.840319011E0,7.916580439E-1,7.873821259E-1,-5.909947306E-2
3.850032397E0,8.942803741E-1,9.339854717E-1,-1.128540337E-1
3.859745105E0,9.871291518E-1,1.025612593E0,-1.824906170E-1
3.869458543E0,1.062874198E0,1.069593549E0,-2.447970361E-1
3.879172866E0,1.117850542E0,1.059819937E0,-2.973299026E-1
